,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,energy_0,energy_45,energy_90,energy_135,label
10,0.9787088266248076,0.9838345492651845,0.9864316984804211,0.974660550281065,0.15428914576040342,0.1914192480776841,0.1758259172486683,0.14027735086090828,95.4591443850267,72.30323704456382,63.27732620320858,113.46487153433009,0.030037221537596647,0.031129361160836845,0.03017441511624752,0.028369245336633854,CIRC
11,0.9831166596499232,0.9849667167448442,0.9884024038784583,0.9815528984614161,0.15214795800829714,0.17007545833690035,0.17823907686225707,0.15920159418482555,106.31935828877005,94.4290535636522,75.10777183600716,115.88975177819712,0.030229006788946952,0.030131421515510258,0.031440454786535316,0.030382096601122514,NORM
12,0.9861988832633886,0.9915121903976798,0.9906816871221619,0.980504390041529,0.20317558429889643,0.2556651594270799,0.21768497254724814,0.17328271647536497,76.44003565062395,46.83999854841053,52.4555080213904,107.67353752358831,0.04997287974174138,0.05199398729503851,0.052955710807305094,0.04795902627134636,CIRC
13,0.9821105650140948,0.9838691950201995,0.99171134071115,0.9836692095956517,0.13394481208137016,0.11825426032733112,0.18243875465701392,0.13736100866412906,144.6391087344029,130.85937726810863,70.04035650623878,132.4678472927855,0.024129112872907872,0.02351135312450935,0.02871829805716101,0.023942716237469637,MISC
14,0.9790157307601315,0.9849160473619701,0.991282258629757,0.978621163998436,0.15944159677924657,0.15924897949462738,0.1710451904824801,0.12597850987140996,106.6291978609626,77.0439105820874,47.08834224598929,109.33800261286115,0.023460453696993178,0.02281871438502948,0.021928901318241805,0.0211204712023335,NORM
15,0.9210202909161108,0.9133171344923146,0.9385023073088196,0.9102621957985472,0.12052395136454709,0.11146854844405774,0.12242884194752687,0.12031553651350313,187.68167557932273,196.522390767891,150.36869875222823,203.9526418928725,0.023174112130933712,0.02257385013965421,0.023455712917041252,0.02289632232691308,CIRC
16,0.8995232063324888,0.907656471361004,0.9164288381250721,0.870803487743718,0.11992718753984488,0.12104380180182021,0.11432459057305301,0.10381651181223568,122.10770053475929,109.5144433154304,106.96395721925127,153.81325301204825,0.020102242150780752,0.02023256185981801,0.019556341372875735,0.01872872170034369,NORM
17,0.9807910866148075,0.9808598875947636,0.9950377922864317,0.9892167779523697,0.257430197768238,0.25752457655969124,0.3036682392419429,0.2630931293392535,236.9946167557932,236.48014951371766,61.67426024955439,133.23998403251568,0.10880063731798555,0.10960865939497919,0.1189678679528919,0.11171731223391196,CIRC
18,0.9837201456249276,0.9911965529384926,0.9953298764677231,0.9833668419019921,0.2930917959495113,0.3010475750743703,0.3432552917865611,0.29300726557612516,189.05073083778967,102.37672376251992,54.534937611408196,193.4229931775294,0.1406103451238759,0.14339024884708923,0.15005063631008692,0.141716479390839,NORM
19,0.9703606507659965,0.9426621476975531,0.9583108357941468,0.9710190022464265,0.14829887217579169,0.11658190952612836,0.12558398587362837,0.15834486318578325,65.82819964349378,124.56677311656267,92.77283422459891,62.60084917985198,0.02190245628088951,0.01936260688006276,0.02005703276042498,0.021457655511712463,CIRC
20,0.9241495008887425,0.964200534335746,0.9556507270512326,0.8928112359193251,0.1507195829505886,0.1683764744575887,0.15345005970862832,0.13712338895529996,127.00613190730841,58.565103788648585,77.65557932263818,176.77845115401374,0.029563751415627285,0.03027194958604209,0.02906189572386841,0.027765159163564215,NORM
21,0.9838311035131653,0.9792909085059591,0.9904327755266792,0.9911771679538028,0.15733017667695462,0.14577110121921447,0.19568003002875733,0.18987562203170152,141.5927272727273,181.8827841486428,85.24934046345815,77.45525475395566,0.05641881595679513,0.05596262845112304,0.062136552271123593,0.05911090255549067,CIRC
22,0.9712096138332382,0.9819407604439343,0.9845106373123381,0.9664105225556663,0.11572018888062685,0.14433721987200165,0.1371996013233409,0.10397300679286377,134.3650267379679,84.09297430686603,75.75825311942958,156.61460299027434,0.01977988050943396,0.02108265083976755,0.020636045759193908,0.018839809323100663,NORM
23,0.9828822372907257,0.9802187146525893,0.9923848529031616,0.9904368358722709,0.14346838517715388,0.12922430395431667,0.19250111196059283,0.16912309431578934,107.12819964349373,124.11511104659606,49.470445632798565,59.95583538975178,0.025385334589164362,0.02429156782679015,0.026839664000348717,0.02591183808057735,CIRC
24,0.9854034404775949,0.9895802473018483,0.9926022745594982,0.9846096213428134,0.12579677100109435,0.15037823613499088,0.20192422574818855,0.11634609177308305,101.4221390374331,72.56437799390335,53.109768270944755,107.1877993903324,0.024018746326061678,0.02461083723267928,0.025892258089039864,0.02266506910161202,NORM
25,0.9281550750919755,0.8817391134434142,0.8898242799177171,0.9030296993936973,0.16592849921798486,0.13719789592060122,0.14221853125857445,0.15040785293693518,55.483030303030326,92.03556394251704,89.83115864527629,75.08843808970825,0.029307176435988038,0.0267496968023597,0.026655750003192345,0.027802486431993737,CIRC
26,0.970084275104733,0.967136855015969,0.9653342736231936,0.9544456586951123,0.15735830717782728,0.18257052250066147,0.17728922872929556,0.13508796374754006,50.26666666666667,54.63793729133402,59.76520499108734,76.0341123530266,0.023539821064850985,0.023365377792078396,0.0231458912879717,0.022207362318759107,NORM
27,0.9601125373941273,0.9496989889429928,0.9631911774461034,0.9624656508911837,0.20599142763602543,0.18926426265467872,0.23431111649532183,0.2330828210302151,33.95322638146166,42.34718391638845,31.962459893048123,31.457323268979547,0.034735601370000466,0.03375035313013393,0.035364700124948134,0.03557333772587962,NORM
28,0.9723203295964599,0.9763414085164765,0.971865232035364,0.9572128073494321,0.21193355302999733,0.2314828498713929,0.2549185530453298,0.198011437266373,30.995044563279848,25.575555232980108,32.21508021390374,46.680614022354526,0.03215794963599456,0.03265558175697309,0.03259120292425531,0.03083706410804887,CIRC
29,0.9699684135840068,0.9809140265679338,0.9894769675465276,0.9683984550487144,0.17981316491696192,0.16382142151685533,0.18521754030291074,0.17908324686404,218.32385026737975,138.64955000725803,80.90103386809265,229.584409928872,0.03747008618750209,0.03719280271386068,0.040088012957619164,0.03713679725650208,NORM
30,0.9593613106121426,0.9765578881786615,0.9901427523229626,0.9606188744707453,0.13989530316770163,0.15765108009972809,0.17131420496023486,0.12027576699987282,199.7767557932264,116.21919001306433,53.10812834224596,195.3469298882278,0.029562687376138923,0.030678975573276448,0.029397771207906206,0.0274943680681742,MISC
31,0.9678147186565786,0.9556973433415179,0.9729462069441901,0.9759994101166232,0.10325418815844682,0.08880167957137898,0.10811446801188061,0.13584696319197698,147.51133689839577,201.29975322978643,127.03643493761143,108.80806357961964,0.01848882738131708,0.017693526508409593,0.01844412513036691,0.019190975871116348,NORM
32,0.8723614735667525,0.8480196011383454,0.8036828680209122,0.7706806288355559,0.1244237997976453,0.11577646328210002,0.1001972670595964,0.0957990901089192,95.41490196078435,107.26908840179989,144.24349376114083,163.9889316301349,0.024690380013880683,0.023641949173202836,0.02241714234847605,0.022209749103301497,MISC
33,0.9865232883078042,0.9857115648975938,0.9947873287152124,0.9914375771965372,0.2494434866707419,0.24147416640744956,0.3320091169824567,0.2621312501400417,156.9191087344027,166.37951807228885,61.129910873440274,99.68507766003768,0.11372607133329019,0.1156714099292292,0.12672489534481912,0.11778476731068538,NORM
34,0.98767996655006,0.992706388238323,0.9936379944307985,0.9850004849382844,0.28666096858742285,0.3109149247267214,0.39481846551883526,0.2882591159675907,137.7102317290552,82.0625635070402,72.44278074866311,168.7412178835825,0.12735414842427445,0.13012331394572083,0.13840366778212132,0.12900223206890232,NORM
35,0.9887475234363113,0.9897718217174486,0.9947459331242817,0.9901605214327303,0.194204178888814,0.20909180872526595,0.30264709819142027,0.20625155978409299,120.87094474153298,110.35230076934246,57.13957219251334,106.16958194222677,0.0634724542662659,0.06626927337334798,0.07753764824917414,0.06569768089090536,NORM
36,0.9875085724762941,0.9912189662054119,0.9964174612930908,0.989263165161122,0.18662838542071783,0.21254121894724365,0.32127099888263466,0.19951435515052127,117.71065953654191,82.77355203948325,34.15151515151513,101.15343300914502,0.06901104453292849,0.0728984860277968,0.08105829677275916,0.07000898412666795,NORM
37,0.9824394895665423,0.9808505914558767,0.9927921249292891,0.9887234682228635,0.1826398743143234,0.1726201673264493,0.22594806844218784,0.20151249615309347,167.65286987522268,182.9157715198144,70.0455614973262,107.71556103933808,0.03907437674324814,0.03905112136985635,0.04705014639387902,0.04132820365726625,NORM
38,0.9803398559270932,0.987185684434451,0.9933845514937872,0.9802997692024026,0.18832609008939616,0.19940629841676355,0.2509370886815651,0.18010954517099087,150.93351158645288,98.42760197416166,52.00060606060606,151.30472492379155,0.048190103634596394,0.05141317708764066,0.0623431053944008,0.04754063618283085,NORM
39,0.9856329161544637,0.9887712899456897,0.9935317693996715,0.9863706837465823,0.2702193390799092,0.2776521650190378,0.3265995232264073,0.27184171147496744,214.34705882352907,167.49851212077235,96.72973262032082,203.31934968790833,0.17075646835915523,0.17484291846068697,0.18839209661747183,0.17133838487951672,NORM
40,0.988551920369521,0.9895004526250629,0.9956250097159393,0.9911962035810643,0.42728284034151637,0.42964980696289934,0.48728806418766946,0.4434596703394458,179.6899108734402,165.81201916098124,69.61119429590022,139.07613586877633,0.36662235981380903,0.3668651116887527,0.38076396952950264,0.3707332774691012,NORM
41,0.9913761251980525,0.9901443286358972,0.995338742030797,0.993832003029171,0.22344984672472215,0.22330133871561317,0.37050771733745147,0.24757409641804407,81.78980392156869,94.2791043692844,45.43126559714796,58.964290898533875,0.14032388534184098,0.14424773879811761,0.1621955351612184,0.1444342826550794,NORM
42,0.9882864001290163,0.9908323738993173,0.9925469392172118,0.9865658970186704,0.12506900736584467,0.14498634942941882,0.2712970448120478,0.1156424689661588,84.6630659536542,66.88158658731317,55.75857397504457,98.05203948323417,0.021831997885784285,0.02416279333869991,0.040252025204841724,0.023258381104254912,NORM
43,0.98291128731607,0.9837631033647951,0.9932436490294986,0.9878331390727654,0.187397700986287,0.18577186111738117,0.2614929731093748,0.19827306805696807,167.72680926916215,160.17353752358832,67.3217825311943,120.01386267963419,0.06308838497141109,0.06463539930548685,0.07317959025527539,0.06439035863821851,NORM
44,0.9829391560548679,0.9905408540430524,0.9953210524210483,0.9829072919891156,0.20245463573355435,0.22008818753849488,0.274585086194674,0.19863714071992547,166.94620320855603,92.85338946146022,46.54566844919787,167.76908840180002,0.0657465940812021,0.06891693417084936,0.07618253881517278,0.06597220221197105,NORM
45,0.9678390138506101,0.9597125685970628,0.9770404121775041,0.9749698084341373,0.10830466147257427,0.09726198041657022,0.1535827148511126,0.1224305286487553,161.70096256684508,204.37882856728112,121.62392156862742,126.94567426331831,0.018497263590341644,0.01745247755827682,0.021553286334206598,0.01903089667550523,NORM
46,0.9660019318313481,0.9760649714280549,0.9714148699761967,0.9509462119742961,0.11002015087089008,0.13092668933493612,0.14205908180721727,0.08450167189069813,131.5089839572192,93.10280882566416,115.91932263814614,190.93591232399484,0.019797783640113902,0.020609248197312902,0.020280615002197508,0.0181111240873761,NORM
47,0.9842948053785897,0.981229343419412,0.9891797207488668,0.9873333016149165,0.14051915825194775,0.12304095513470342,0.26414350129830755,0.2047520780601601,75.48802139037434,89.76447960516776,52.70367201426023,60.619393235592966,0.022381835328250638,0.02242551614211229,0.030446739033199048,0.02406922124433957,NORM
48,0.9886677113066199,0.9920018476175477,0.9917495978771005,0.985009816162397,0.16564220434277474,0.22520752364393823,0.2512169387451396,0.14680785253203868,67.61761140819961,47.7088837276818,49.94228163992872,89.40626360865139,0.052326536426365165,0.056287786549842275,0.06089250229387813,0.05226934833126864,NORM
49,0.9284772035127948,0.8749402424246291,0.8911497421789297,0.9173922181257893,0.19781848733455248,0.14766064638416665,0.1614370887571205,0.18467452942915696,35.52021390374331,62.70794019451298,55.08424242424243,41.393417041660626,0.030300377361065414,0.02654840459098549,0.027264290983712598,0.02931430302834991,NORM
50,0.8427375299927103,0.8382468099104298,0.8014466575956236,0.7452501859819044,0.18845900421880096,0.1741530455789127,0.15790504657913437,0.1523444957678317,43.16467023172907,42.689178400348375,54.64181818181816,68.38699375816523,0.03641804150724929,0.035159633649688264,0.033371326303821384,0.032811251103933806,NORM
51,0.9805047376844082,0.9817166028494171,0.991971840130641,0.9848304018327585,0.14164418163087822,0.1307570535870255,0.21567112816805437,0.16491735692910856,102.50392156862743,95.82584555087817,43.31397504456331,79.44763390913049,0.020528507168622135,0.020040348213583768,0.023253035734509816,0.020953466147585444,NORM
52,0.9837349829222777,0.986174416168884,0.9903489505016037,0.9828812559365107,0.14226455071024202,0.15789888488650955,0.21802182803373504,0.1291719672325802,81.92916221033867,69.95325881840614,50.33985739750443,86.63129626941499,0.02136907733619357,0.021570456206800034,0.024471147607133956,0.02018538141842014,NORM
53,0.9889560040452672,0.9883827317655401,0.9981551724154263,0.9952754909578112,0.38946057593770833,0.39189457725470206,0.45702286364760925,0.40925007991883056,196.42531194295873,207.39733633328498,33.159108734402864,84.35774422993178,0.15305959831175678,0.15316494289279686,0.15969146124432584,0.15631842553126477,NORM
54,0.9893999883752518,0.9945233631122251,0.9979802675886851,0.9896676639825371,0.3382284958116555,0.3508954104203361,0.3941939294716455,0.33874405400152013,161.9129768270944,83.75950791116266,31.15557932263817,157.99615328785015,0.11294662296235573,0.11443788116177965,0.12000027272802204,0.11266797529904189,NORM
55,0.9775646496586919,0.9799105961779617,0.993829713340771,0.9842962503731414,0.2104200229158078,0.21408056909992434,0.28507455430985673,0.22530272951683913,252.1381105169339,226.44600087095364,70.38317290552581,177.00344752503992,0.13314470915329701,0.13648174330041463,0.1558840213162192,0.1397276732682354,NORM
56,0.9813208198596145,0.9808993740817887,0.9882992997888232,0.9831442861094654,0.2337659863179395,0.23287831234954584,0.285334956844575,0.23506095341108085,164.96213903743322,169.08121643199297,104.91643493761143,149.20068224706034,0.14933955921121253,0.15025699431185163,0.1665678603665917,0.15260587479906684,NORM
57,0.9553033857089182,0.94057475471402,0.9667979948522154,0.9707650962646587,0.13895873331743896,0.12199659212793022,0.13883925104653805,0.15287834611177897,114.40338680926929,150.58586151836255,88.32923351158648,73.77503991871104,0.02573946652289329,0.024284410513650045,0.025664178194879383,0.026228418589903303,NORM
58,0.9713367370046592,0.9824126128299313,0.9845494473879749,0.9642146694691682,0.15857506144117417,0.174561450532756,0.16360356687179067,0.1342244209821272,126.1583957219252,76.77663666715048,70.35736185383243,156.5312454637828,0.03658329900146634,0.03860796568367675,0.03963902115089659,0.03442264744848267,MISC
59,0.946897029125187,0.9581120322465387,0.9785940042066679,0.9499078411020851,0.2139025293030006,0.20364243345374836,0.24597252731507316,0.21737140160527602,137.93105169340464,109.29202351574978,58.610445632798566,130.68373493975903,0.03798632946172546,0.03852783322133492,0.0456100656388037,0.0393553123887911,CIRC
60,0.9756802554130222,0.984261618361371,0.9935690512862941,0.9776633473772888,0.2860796361043694,0.29941071708386563,0.3562653273970937,0.28364599344684,67.12534759358286,43.57388590506607,18.204527629233503,61.814232834954346,0.07864940121668305,0.08138114976310853,0.08852739780277372,0.0793174203525809,NORM
61,0.989795297349673,0.9918203802960538,0.9982011637306659,0.9931683068284229,0.36474953380433195,0.3719770384455636,0.42265177191277414,0.37726214218419657,131.3616755793227,105.48693569458558,23.383814616755778,88.09115982000296,0.15080258783008024,0.15141131943237193,0.15707865549098027,0.15240500034795096,NORM
62,0.9867628204778117,0.992576084816324,0.9970556597980679,0.9872072455961436,0.2500014916037154,0.271637523849678,0.34181752736704674,0.26851013795748635,99.5288413547237,55.97815357816809,22.72941176470589,96.46033531717227,0.06356176317064395,0.06589750159048945,0.07350739366767854,0.06468072793120672,NORM
63,0.9819752401958086,0.9820663927843636,0.9932411933754937,0.9879583874076812,0.11770046689306547,0.11022888592770808,0.20209877374294014,0.13301090256349166,112.7881639928699,112.55966032805927,43.90730837789659,75.53422122223833,0.017879276601996938,0.01720975507072601,0.0193645249833719,0.018139696606472664,MISC
64,0.9813744557791915,0.98725302285089,0.9912756689536704,0.9801008929463859,0.11328401660658642,0.13076252455209972,0.194723031663162,0.10645883713942426,134.93372549019608,92.79532588184063,65.59803921568631,144.92509798229065,0.016983098110280693,0.017030464771531976,0.01978502028517632,0.016528730430558726,NORM
65,0.9911947248050385,0.9881934959823667,0.9953178918704634,0.9951393836595814,0.32663243416335047,0.31299061759189484,0.41876236777907927,0.388390407820713,101.87878787878788,137.39671940775142,55.159251336898365,56.504173319785146,0.11841099671148998,0.11899305795396319,0.1278596243567915,0.12128490321261871,NORM
66,0.9879417823875168,0.9901958613192603,0.9897404291132007,0.9833333510147361,0.2368569532843298,0.2825972172667574,0.3069071059688013,0.21879528625456388,91.10730837789669,74.10730875308461,78.13996434937609,126.02841486427637,0.06912356271754604,0.07334693224119601,0.08157809270338283,0.07022908994531396,NORM
67,0.9818802936544752,0.9635952204228697,0.9815884598940592,0.989893178573761,0.20105282274642117,0.17512879292833836,0.19502772816332722,0.22290911109260939,140.5637433155081,277.20347655682974,142.65301247771836,76.81579329365655,0.03109182047608286,0.028918059550346063,0.031399356558276664,0.031653472397441054,NORM
68,0.991831058503501,0.9963712837859835,0.9947189340424151,0.9866283888604422,0.32592675224187956,0.38202439411141254,0.36050780896227846,0.30387498728254075,140.32042780748674,62.27104804761213,90.62844919786092,229.5276890695311,0.10271910826767854,0.10647258632112092,0.10865083723790328,0.1015869667463553,NORM
69,0.9488053969491264,0.9260230888942101,0.9368678442582783,0.9421149724244312,0.16657017047543696,0.14062904390974523,0.1532025732922854,0.16499558416126534,56.417183600713074,81.41268689214692,71.93614973262032,63.381695456524895,0.024877839633816262,0.02282787454479189,0.02318381753226228,0.023773115774234556,CIRC
70,0.9671536761614848,0.9739254692879072,0.9713587713991856,0.953433620655677,0.14204373129259226,0.16338034227076437,0.1393379738749892,0.11489421514282908,71.91721925133686,56.38902598345189,65.76652406417115,101.17774713311073,0.025897976064870314,0.025923423378249957,0.02448437507653012,0.02375431511140491,NORM
71,0.9805614656099966,0.9790389084242317,0.9907955238298961,0.987432704771915,0.11258619988869582,0.10083783088055244,0.1818327918269516,0.14026506986765583,131.75668449197866,142.0632893017855,64.56598930481285,85.16667876324576,0.021610777747214288,0.02080926125486502,0.025947421927086038,0.023638495288924723,NORM
72,0.9878765877778278,0.9914480187610889,0.994712730841893,0.9875397850767434,0.249474423849828,0.2651345992103856,0.33547848902462307,0.24636950597993373,148.25472370766488,104.5301567716649,64.89900178253117,152.3049789519523,0.1723612415730445,0.1759274306434261,0.1919700162096043,0.17570129864557618,ASYM
73,0.9878029363396593,0.9887356982265915,0.9945235966666162,0.9900236387675472,0.19671440600226706,0.19671256980965554,0.3029524210371068,0.20761299997021626,102.38131907308376,95.00918130352733,47.31500891265595,84.1603643489621,0.0954340799356734,0.0995809665907656,0.11935222971393668,0.10037784294444464,NORM
74,0.9892509598607916,0.991097738971043,0.994855364967227,0.9901858056220738,0.2231004871826741,0.23418611915707213,0.3521273120260195,0.230020549786649,94.97030303030296,79.04928146320223,46.33661319073086,87.15089272753657,0.14318561925569595,0.1473792468004027,0.16556701294777781,0.14727828508536503,NORM
75,0.9387619488513715,0.9496339411845701,0.9751481818988844,0.9444214385409754,0.19218081617435046,0.19022361243656383,0.21146137553258987,0.20364361768091288,155.58149732620316,126.39494121062557,67.88901960784315,139.52514878792286,0.045512144136138376,0.04480717975472002,0.04681894107597874,0.04641538259687592,ASYM
76,0.947321025109696,0.9642523488908519,0.9821597628049863,0.9463498826623138,0.18874916416599155,0.21186478447087026,0.21019661934046138,0.17689851244301258,161.8100534759359,109.91468282769634,59.239393939393956,164.93562200609668,0.042024933661647335,0.04396771624933541,0.044666376287706394,0.04106354953231469,NORM
77,0.8786077638286162,0.8593744437878081,0.90544572456159,0.8957597143900938,0.18797320174508148,0.1681586008481467,0.19385475536313052,0.19175145943680574,41.993440285205,49.362534475250406,36.288306595365384,36.46131514007839,0.042234156755046895,0.04021113317779471,0.0413090672429181,0.04229317831426111,NORM
78,0.9816245797970728,0.9870257008705966,0.9890703486008464,0.9781988048776783,0.12662919166269773,0.16775515764288593,0.19819141770881205,0.11316314318993424,68.48128342245987,48.432646247641195,42.39001782531194,81.46084337349399,0.023195642211902495,0.023780648491230703,0.02438230327433482,0.02200995750777461,NORM
79,0.9886388953436922,0.9876612728886883,0.9943867818704232,0.9919616819262886,0.15670234228260763,0.14643707313081986,0.2500589390241358,0.18641246619495266,78.00445632798572,85.04115256205543,39.73358288770051,55.387138917114235,0.03387189208447699,0.033964082555284124,0.04132107242328681,0.03600106553440554,NORM
80,0.9846012279139673,0.9884508213232243,0.9923075204547869,0.9838497121875763,0.20461500388509132,0.21582663943415942,0.2430535387352178,0.18066503804092035,97.86459893048126,73.67219480330961,50.55668449197862,103.02870518217446,0.04971245254539839,0.05095384747861288,0.05747264266239056,0.049284669849333086,CIRC
81,0.9783508879331424,0.9662218353484159,0.9783424859588198,0.9816771373433454,0.15423320778597993,0.11859271242607161,0.14645173841130632,0.15417291454606394,80.08402852049919,124.49571781100308,81.52413547237086,67.29173319785163,0.01758224652697517,0.015778317038847068,0.01660396950178427,0.017253470801822685,ASYM
82,0.9039711553987455,0.9053615921687596,0.8777484857569685,0.8498371766625604,0.1504380086184265,0.1462750932623606,0.1314409422149541,0.11748013633492774,72.63490196078429,71.24706053128186,94.63301247771841,113.53962839309048,0.024774182611064635,0.024334413379448947,0.0227781402717266,0.022100137147965215,NORM
83,0.9310917025253099,0.909096407303853,0.9415518458201971,0.9416283563203245,0.16454657850805107,0.14438284624708453,0.16860675274557657,0.16707420271731324,62.28545454545454,81.67146900856442,56.06919786096256,51.957686166352154,0.027059809892332073,0.025345166631773986,0.02638936144188855,0.026873499937992092,ASYM
84,0.9361077335834392,0.9184029918111968,0.9172409871211095,0.9006633003956347,0.1875985745213437,0.17520500265062164,0.16087676260427855,0.1558855371056081,46.82959001782528,57.30926114094935,61.70231729055257,70.59155900711276,0.03634014130353668,0.03380788812786831,0.03358953841899907,0.03365118395994557,NORM
85,0.9812056286111901,0.9805493294688724,0.9905537635607364,0.9853054619767897,0.11655988837204821,0.10708973295727742,0.19510140083482208,0.14508210825203288,105.03778966131898,108.96483524459289,54.54135472370771,82.27870518217453,0.02473354368689549,0.02399363704072707,0.029553840393181274,0.02597545524977716,NORM
86,0.9669365044872585,0.9666806660303533,0.9771858559222746,0.9649287842192183,0.11104750354603687,0.11066692567735233,0.15450799310628877,0.10025932018618991,113.75511586452762,114.97982290608215,83.45472370766488,120.99357671650446,0.02075904328988371,0.020265454579401387,0.020220677484420725,0.019264245606269347,NORM
87,0.97405922699984,0.9689790254199618,0.9829022129315946,0.9805280691859516,0.1275011108743585,0.11533223932264586,0.17150432080169642,0.15372501592269566,117.8218894830659,140.15201770939174,79.56142602495544,87.95017419073885,0.03257186430473225,0.03116879669214615,0.03708135339685016,0.03453215921670411,NORM
88,0.9805361781225969,0.9861954656055877,0.986655906171301,0.9756414247435768,0.1831073032848734,0.23351585714611134,0.24169343556817427,0.16491273296973516,97.66734402852052,69.15982000290313,67.76588235294122,122.08705907969227,0.07833729165323246,0.08253809356259233,0.08752969462273429,0.07705514089796087,NORM
89,0.983481091527141,0.9847015756858616,0.9946177075872285,0.9885547497712943,0.1798573342385555,0.17924480658768027,0.27097100482936015,0.19552315801416084,203.44306595365413,189.16116272318195,67.35582887700534,141.5072942371897,0.09053109349585998,0.09496733725065983,0.11348036266967002,0.09437899884411476,NORM
90,0.982202084958748,0.9886033387137313,0.992350454637444,0.9805540741265385,0.12078607297342692,0.145304047371537,0.22664138845226697,0.1151261340052256,195.0647415329768,125.06956742633184,85.14413547237082,213.42165045725068,0.034925677324415864,0.03787391777435884,0.05165494297232144,0.03562930581167677,ASYM
91,0.9823094726840932,0.9792575269013075,0.9889976938146767,0.9878568454600946,0.12234660246723995,0.11583655939471396,0.21336545116996722,0.1542673666366693,109.64948306595375,129.22633909130496,70.28787878787881,75.63931630134994,0.030046655870051186,0.03009487147217548,0.03968141052124985,0.032435961240258465,CIRC
92,0.9847102621795527,0.988593652938263,0.9899204232742673,0.9819969449854944,0.16036503317750647,0.18154444282299992,0.23254340768716653,0.15903551611227057,99.91811051693406,74.76662069966616,67.6055258467023,118.0296850050805,0.04331893357345924,0.0441985834000878,0.0516640644499831,0.04426245731122664,ASYM
93,0.9841056341502464,0.9816414011083672,0.9898443405762773,0.987340660228317,0.12040815377935647,0.10994144990983906,0.19070614417326334,0.15716500823603877,99.83550802139035,115.60879663231235,65.46730837789659,79.6732109159529,0.0259829832715411,0.025088848900903057,0.0310755468302351,0.027615035567604904,NORM
